Failed to load contact,رابطہ لوڈ کرنے میں ناکامی
Failed to load dashboard data,ڈیش بورڈ ڈیٹا لوڈ کرنے میں ناکامی
Failed to load defects,خرابیاں لوڈ کرنے میں ناکامی
Failed to load events,تقریبات لوڈ کرنے میں ناکامی
Failed to load project,پروجیکٹ لوڈ کرنے میں ناکامی
Failed to load projects,پروجیکٹس لوڈ کرنے میں ناکامی
Failed to load report data,رپورٹ ڈیٹا لوڈ کرنے میں ناکامی
Failed to load settings,ترتیبات لوڈ کرنے میں ناکامی
Failed to load tasks,ٹاسکس لوڈ کرنے میں ناکامی
Failed to move task,ٹاسک منتقل کرنے میں ناکامی
Failed to post comment,تبصرہ شائع کرنے میں ناکامی
Failed to propose new time,نیا وقت تجویز کرنے میں ناکامی
Failed to remove item,آئٹم ہٹانے میں ناکامی
Failed to remove skill,مہارت ہٹانے میں ناکامی
Failed to reorder milestones: {0},سنگ میل دوبارہ ترتیب دینے میں ناکامی: {0}
Failed to reorder tasks: {0},ٹاسکس دوبارہ ترتیب دینے میں ناکامی: {0}
Failed to reschedule dependent tasks: {0},منحصر ٹاسکس کی نئی شیڈولنگ میں ناکامی: {0}
Failed to save,محفوظ کرنے میں ناکامی
Failed to save preferences,ترجیحات محفوظ کرنے میں ناکامی
Failed to save settings,ترتیبات محفوظ کرنے میں ناکامی
Failed to submit request. Please try again.,درخواست جمع کرنے میں ناکامی۔ براہ کرم دوبارہ کوشش کریں۔
Failed to update item,آئٹم اپ ڈیٹ کرنے میں ناکامی
Failed to update priority,ترجیح اپ ڈیٹ کرنے میں ناکامی
Failed to update task,ٹاسک اپ ڈیٹ کرنے میں ناکامی
Failed to update tasks: {0},ٹاسکس اپ ڈیٹ کرنے میں ناکامی: {0}
Failed to upload avatar,تصویر اپ لوڈ کرنے میں ناکامی
Feature,خصوصیت
Features,خصوصیات
FF (Finish-Finish),FF (ختم-ختم)
FF - Finish-to-Finish,FF - ختم سے ختم
Field has been updated,فیلڈ اپ ڈیٹ ہو گئی
Field name is required for 'Set Field Value' action,'فیلڈ کی قدر مقرر کریں' عمل کے لیے فیلڈ کا نام ضروری ہے
Field {0} is not a Link field,فیلڈ {0} لنک فیلڈ نہیں ہے
Field {0} not found in {1},فیلڈ {0} {1} میں نہیں ملی
file,فائل
File,فائل
File does not belong to this task,فائل اس ٹاسک سے تعلق نہیں رکھتی
File name is required,فائل کا نام ضروری ہے
File uploaded,فائل اپ لوڈ ہو گئی
File {0} not found,فائل {0} نہیں ملی
files,فائلیں
Files,فائلیں
Filter,فلٹر
Final Decision,حتمی فیصلہ
Finance,مالیات
Financial,مالیاتی
Finish-to-Finish,ختم سے ختم
Finish-to-Start,ختم سے شروع
Flag,پرچم
Flag for attention,توجہ کے لیے نشان زد کریں
Flagged,نشان زد شدہ
Focus Panel,فوکس پینل
Follows your system preference. Currently:,آپ کی سسٹم ترجیح کی پیروی کرتا ہے۔ فی الحال:
Frappe Project {0} not found,Frappe پروجیکٹ {0} نہیں ملا
Frappe Projects Migration,Frappe پروجیکٹس کی منتقلی
Frappe Projects module not available,Frappe پروجیکٹس ماڈیول دستیاب نہیں
Frappe Projects module not installed,Frappe پروجیکٹس ماڈیول انسٹال نہیں ہے
Frappe Projects sync is not enabled,Frappe پروجیکٹس کی ہم آہنگی فعال نہیں ہے
Frappe Task DocType not found,Frappe ٹاسک DocType نہیں ملا
Frappe Task has no project,Frappe ٹاسک کا کوئی پروجیکٹ نہیں ہے
Frappe Task {0} not found,Frappe ٹاسک {0} نہیں ملا
Fri,جمعہ
From,سے
From Template,ٹیمپلیٹ سے
FS (Finish-Start),FS (ختم-شروع)
FS - Finish-to-Start (default),FS - ختم سے شروع (طے شدہ)
Full form view with audit trail,آڈٹ ٹریل کے ساتھ مکمل فارم منظر
Full name,پورا نام
Gantt,گینٹ
Gantt Chart,گینٹ چارٹ
Gantt View,گینٹ منظر
General Note,عمومی نوٹ
Get started,شروع کریں
Go back,واپس جائیں
Go Back,Go Back
Group by,گروپ بنائیں
Group dependency removed,گروپ انحصار ہٹا دیا گیا
Group dependency set,گروپ انحصار مقرر ہو گیا
Group removed,گروپ ہٹا دیا گیا
Group updated,گروپ اپ ڈیٹ ہو گیا
Hammock task dates are auto-calculated and cannot be changed manually,ہیمک ٹاسک کی تاریخیں خودکار حساب ہوتی ہیں اور دستی طور پر تبدیل نہیں کی جا سکتیں
Have a question or need assistance? Fill out the form below and our team will get back to you.,کوئی سوال ہے یا مدد چاہیے؟ نیچے فارم پُر کریں اور ہماری ٹیم آپ سے رابطہ کرے گی۔
Health,صحت
Healthy,صحت مند
Hello {0},السلام علیکم {0}
Here's what's happening with your projects today.,آج آپ کے پروجیکٹس میں یہ ہو رہا ہے۔
Hide,چھپائیں
High,بلند
History,تاریخ
Home,ہوم
Hourly Cost,فی گھنٹہ لاگت
Hours,اوقات
hours,گھنٹے
Hours Logged,درج شدہ اوقات
ID,شناخت
Image must be smaller than 5 MB,تصویر 5 MB سے چھوٹی ہونی چاہیے
Import,درآمد
Import existing projects and tasks from Frappe Projects module,Frappe پروجیکٹس ماڈیول سے موجودہ پروجیکٹس اور ٹاسکس درآمد کریں
Import failed,درآمد ناکام
Import Template,ٹیمپلیٹ درآمد کریں
Imported,درآمد شدہ
in,میں
In Progress,جاری
In Review,جائزے میں
In-app notifications,ایپ کے اندر اطلاعات
Inactive,غیر فعال
Initial Review,ابتدائی جائزہ
Installed Version,Installed Version
Insufficient permissions to view all tasks,تمام ٹاسکس دیکھنے کی ناکافی اجازتیں
Intermediate,درمیانی
Internal,داخلی
Invalid DocType,غلط DocType
Invalid DocType for import,درآمد کے لیے غلط DocType
Invalid item type: {0},غلط آئٹم کی قسم: {0}
Invalid JSON data,غلط JSON ڈیٹا
Invalid note type. Must be one of: {0},غلط نوٹ کی قسم۔ ان میں سے ایک ہونا ضروری ہے: {0}
Invalid project reference,غلط پروجیکٹ حوالہ
Invalid reaction type. Must be one of: {0},غلط ردعمل کی قسم۔ ان میں سے ایک ہونا ضروری ہے: {0}
Invalid RSVP status,غلط RSVP حالت
Invalid status. Must be one of: {0},غلط حالت۔ ان میں سے ایک ہونا ضروری ہے: {0}
Invalid status: {0},غلط حالت: {0}
Invalid status: {0}. Must be one of: {1},غلط حالت: {0}۔ ان میں سے ایک ہونا ضروری ہے: {1}
Invalid tracking context: {0},غلط ٹریکنگ سیاق و سباق: {0}
Invalid visibility. Must be one of: {0},غلط مرئیت۔ ان میں سے ایک ہونا ضروری ہے: {0}
Invitation: {0} - {1} at {2},دعوت نامہ: {0} - {1} بوقت {2}
Invite People,لوگوں کو مدعو کریں
"It's not you, it's the link. The page you're looking for might have been moved, renamed, or is taking a well-deserved coffee break. Your projects and data are perfectly safe.","It's not you, it's the link. The page you're looking for might have been moved, renamed, or is taking a well-deserved coffee break. Your projects and data are perfectly safe."
Item added,آئٹم شامل ہو گیا
Item ID is required,آئٹم کی شناخت ضروری ہے
Item removed,آئٹم ہٹا دیا گیا
Item type is required,آئٹم کی قسم ضروری ہے
Item {0} not found,آئٹم {0} نہیں ملا
Job title or role,عہدہ یا کردار
Join Meeting,میٹنگ میں شامل ہوں
Just now,ابھی ابھی
just now,ابھی ابھی
Kanban,کنبان
Kanban Board,کنبان بورڈ
Kanban View,کنبان منظر
Keyboard Shortcuts,کی بورڈ شارٹ کٹس
Keyboard shortcuts (?),کی بورڈ شارٹ کٹس (?)
Last checked: {0},Last checked: {0}
Last Updated,آخری اپ ڈیٹ
Last updated:,آخری اپ ڈیٹ:
Last Week,پچھلا ہفتہ
Latest Version,Latest Version
Light,روشن
Link failed,ربط ناکام
Link Task,ٹاسک منسلک کریں
Linked,منسلک
Linked employee not found,منسلک ملازم نہیں ملا
Linked Tasks,منسلک ٹاسکس
List,فہرست
List View,فہرست منظر
Load failed,لوڈ ناکام
Load More,مزید لوڈ کریں
Load more comments,مزید تبصرے لوڈ کریں
Loading activity...,سرگرمی لوڈ ہو رہی ہے...
Loading changes...,تبدیلیاں لوڈ ہو رہی ہیں...
Loading checklist...,چیک لسٹ لوڈ ہو رہی ہے...
Loading comments...,تبصرے لوڈ ہو رہے ہیں...
Loading contact...,رابطہ لوڈ ہو رہا ہے...
Loading contacts...,رابطے لوڈ ہو رہے ہیں...
Loading dependencies...,انحصارات لوڈ ہو رہے ہیں...
Loading details...,تفصیلات لوڈ ہو رہی ہیں...
Loading discussion...,بحث لوڈ ہو رہی ہے...
Loading events...,تقریبات لوڈ ہو رہی ہیں...
Loading files...,فائلیں لوڈ ہو رہی ہیں...
Loading notes...,نوٹس لوڈ ہو رہے ہیں...
Loading preferences...,ترجیحات لوڈ ہو رہی ہیں...
Loading project...,پروجیکٹ لوڈ ہو رہا ہے...
Loading projects...,پروجیکٹس لوڈ ہو رہے ہیں...
Loading replies...,جوابات لوڈ ہو رہے ہیں...
Loading report data...,رپورٹ ڈیٹا لوڈ ہو رہا ہے...
Loading settings...,ترتیبات لوڈ ہو رہی ہیں...
Loading task...,ٹاسک لوڈ ہو رہا ہے...
Loading templates...,ٹیمپلیٹس لوڈ ہو رہے ہیں...
Loading time logs...,وقت کے ریکارڈز لوڈ ہو رہے ہیں...
Loading your portal...,آپ کا پورٹل لوڈ ہو رہا ہے...
Loading...,لوڈ ہو رہا ہے...
Location,مقام
Log Time,وقت درج کریں
Logout,لاگ آؤٹ
Low,کم
Make Offer,پیشکش کریں
Manager,مینیجر
Manual Entry,دستی اندراج
Margin,مارجن
Mark all as read,سب پڑھا ہوا نشان زد کریں
Mark all read,سب پڑھا ہوا نشان زد کریں
Mark as read,پڑھا ہوا نشان زد کریں
Mark as unread,نہ پڑھا ہوا نشان زد کریں
Mark read,پڑھا ہوا نشان زد کریں
Marking...,نشان زد ہو رہا ہے...
Material,مواد
Maybe,شاید
Medium,درمیانی
Meeting,میٹنگ
Meeting Link,میٹنگ لنک
Meeting title,میٹنگ کا عنوان
Meeting URL,میٹنگ URL
Meetings,میٹنگز
Mention,ذکر
Message,پیغام
Message is required,پیغام ضروری ہے
Message is required for '{0}' action,'{0}' عمل کے لیے پیغام ضروری ہے
Migrate,منتقل کریں
Migration Complete,منتقلی مکمل
Migration ID:,منتقلی شناخت:
Migration log not found: {0},منتقلی کا ریکارڈ نہیں ملا: {0}
milestone,سنگ میل
Milestone,سنگ میل
Milestone created,سنگ میل بنایا گیا
Milestone description has been saved.,سنگ میل کی تفصیل محفوظ ہو گئی۔
Milestone ID is required,سنگ میل کی شناخت ضروری ہے
Milestone marked as Missed (past due date),سنگ میل چھوٹا ہوا نشان زد ہوا (مقررہ تاریخ گزر گئی)
Milestone moved,سنگ میل منتقل ہو گیا
Milestone Name,سنگ میل کا نام
Milestone name has been saved.,سنگ میل کا نام محفوظ ہو گیا۔
Milestone name is required,سنگ میل کا نام ضروری ہے
Milestone updated,سنگ میل اپ ڈیٹ ہو گیا
Milestone {0} not found,سنگ میل {0} نہیں ملا
Milestone {0} not in project {1},سنگ میل {0} پروجیکٹ {1} میں نہیں ہے
milestones,سنگ میل
Milestones,سنگ میل
Milestones:,سنگ میل:
Minutes,منٹ
Missed,چھوٹا ہوا
Mixed,ملا جلا
Mobile,موبائل
Moderate,معتدل
Modified,ترمیم شدہ
"Modify details, time, or attendees",تفصیلات، وقت، یا شرکاء میں ترمیم کریں
Mon,پیر
Month,مہینہ
Move failed,منتقلی ناکام
Must be a positive number,مثبت عدد ہونا ضروری ہے
Must finish before this finishes,اس کے ختم ہونے سے پہلے ختم ہونا ضروری ہے
Must finish before this starts,اس کے شروع ہونے سے پہلے ختم ہونا ضروری ہے
Must start before this finishes,اس کے ختم ہونے سے پہلے شروع ہونا ضروری ہے
Must start before this starts,اس کے شروع ہونے سے پہلے شروع ہونا ضروری ہے
My Assignments,میری تفویضات
My Projects,میرے پروجیکٹس
My Schedule,میرا شیڈول
My Tasks,میرے ٹاسکس
N/A,غیر متعلقہ
Name,نام
Name (A-Z),نام (A-Z)
Name (Z-A),نام (Z-A)
Name cannot exceed 255 characters,نام 255 حروف سے زیادہ نہیں ہو سکتا
Need help?,مدد چاہیے؟
Needs Attention,توجہ درکار
Never,Never
new activities,نئی سرگرمیاں
New Activity,نئی سرگرمی
New activity,نئی سرگرمی
New Event,نئی تقریب
New index is required,نیا انڈیکس ضروری ہے
New Project,نیا پروجیکٹ
New tasks will auto-trail by default.,نئے ٹاسکس بطور طے شدہ خودکار ٹریل کریں گے۔
Newest First,سب سے نیا پہلے
Next,اگلا
Next 14 days,اگلے 14 دن
Next 30 days,اگلے 30 دن
Next 60 days,اگلے 60 دن
Next 7 days,اگلے 7 دن
Next 90 days,اگلے 90 دن
Next Week,اگلا ہفتہ
Next:,اگلا:
No,نہیں
No active assignments,کوئی فعال تفویضات نہیں
No active projects,کوئی فعال پروجیکٹس نہیں
No active timer found,کوئی فعال ٹائمر نہیں ملا
No activity selected,کوئی سرگرمی منتخب نہیں
No assignments found,کوئی تفویضات نہیں ملیں
No attendees,کوئی شرکاء نہیں
no change,کوئی تبدیلی نہیں
No changes for this field.,اس فیلڈ میں کوئی تبدیلی نہیں۔
No changes recorded for this activity.,اس سرگرمی کے لیے کوئی تبدیلیاں ریکارڈ نہیں ہوئیں۔
No checklist items yet,ابھی تک کوئی چیک لسٹ آئٹمز نہیں
No checklist items yet.,ابھی تک کوئی چیک لسٹ آئٹمز نہیں۔
No comments yet,ابھی تک کوئی تبصرے نہیں
No comments yet.,ابھی تک کوئی تبصرے نہیں۔
No contacts available,کوئی رابطے دستیاب نہیں
No content for this tab,اس ٹیب کے لیے کوئی مواد نہیں
No data available,کوئی ڈیٹا دستیاب نہیں
No data available for the selected filters,منتخب فلٹرز کے لیے کوئی ڈیٹا دستیاب نہیں
No data to export,برآمد کے لیے کوئی ڈیٹا نہیں
No dates set,کوئی تاریخیں مقرر نہیں
No defects reported,کوئی خرابی رپورٹ نہیں ہوئی
No dependencies defined,کوئی انحصارات مقرر نہیں
No description,کوئی تفصیل نہیں
No discussion yet.,ابھی تک کوئی بحث نہیں۔
No documents attached,کوئی دستاویزات منسلک نہیں
No due date,کوئی مقررہ تاریخ نہیں
No employee linked to this resource,اس وسیلے سے کوئی ملازم منسلک نہیں
No ERPNext employee linked to resource,وسیلے سے کوئی ERPNext ملازم منسلک نہیں
No events found,کوئی تقریبات نہیں ملیں
No files attached yet.,ابھی تک کوئی فائلیں منسلک نہیں۔
No Frappe Project linked,کوئی Frappe پروجیکٹ منسلک نہیں
No Grouping,کوئی گروپ بندی نہیں
No items,کوئی آئٹمز نہیں
No matching tasks,کوئی مماثل ٹاسکس نہیں
No matching tasks found,کوئی مماثل ٹاسکس نہیں ملے
No migration history,کوئی منتقلی کی تاریخ نہیں
No Milestone,کوئی سنگ میل نہیں
No milestones,کوئی سنگ میل نہیں
No milestones defined for this project.,اس پروجیکٹ کے لیے کوئی سنگ میل مقرر نہیں۔
No notes yet.,ابھی تک کوئی نوٹس نہیں۔
No notes yet. Add a due diligence note to track progress.,ابھی تک کوئی نوٹس نہیں۔ پیشرفت ٹریک کرنے کے لیے مستعدی کا نوٹ شامل کریں۔
No notifications,کوئی اطلاعات نہیں
No Orga Project linked to Frappe Project {0},Frappe پروجیکٹ {0} سے کوئی Orga پروجیکٹ منسلک نہیں
No overdue tasks,کوئی تاخیر شدہ ٹاسکس نہیں
No pending cascade changes,کوئی زیر التواء آبشار تبدیلیاں نہیں
No predecessors - this task can start independently,کوئی سابقہ ٹاسکس نہیں - یہ ٹاسک آزادانہ طور پر شروع ہو سکتا ہے
No project,کوئی پروجیکٹ نہیں
No projects found,کوئی پروجیکٹس نہیں ملے
No Projects Yet,ابھی تک کوئی پروجیکٹس نہیں
No recent activity,کوئی حالیہ سرگرمی نہیں
No related documents,کوئی متعلقہ دستاویزات نہیں
No resolved threads.,کوئی حل شدہ مباحثے نہیں۔
No resources found,کوئی وسائل نہیں ملے
No results found,کوئی نتائج نہیں ملے
No skills listed,کوئی مہارتیں درج نہیں
No skills recorded yet,ابھی تک کوئی مہارتیں ریکارڈ نہیں
No successors - no tasks are waiting for this one,کوئی جانشین نہیں - کوئی ٹاسک اس کا انتظار نہیں کر رہا
No task selected,کوئی ٹاسک منتخب نہیں
No tasks assigned to you,آپ کو کوئی ٹاسک تفویض نہیں
No tasks available to add,شامل کرنے کے لیے کوئی ٹاسک دستیاب نہیں
No tasks found,کوئی ٹاسکس نہیں ملے
No tasks linked to this milestone,اس سنگ میل سے کوئی ٹاسک منسلک نہیں
No tasks with dates to display,دکھانے کے لیے تاریخوں والے کوئی ٹاسکس نہیں
No tasks yet,ابھی تک کوئی ٹاسکس نہیں
No team members,کوئی ٹیم ارکان نہیں
No template,کوئی ٹیمپلیٹ نہیں
No templates yet,ابھی تک کوئی ٹیمپلیٹس نہیں
No time data found,وقت کا کوئی ڈیٹا نہیں ملا
No time logged today,آج کوئی وقت درج نہیں
No time logged yet,ابھی تک کوئی وقت درج نہیں
No time logs for this period,اس مدت کے لیے کوئی وقت کے ریکارڈز نہیں
No time logs found,وقت کے کوئی ریکارڈز نہیں ملے
No unread notifications,کوئی نہ پڑھی اطلاعات نہیں
No update information available yet.,No update information available yet.
None,کوئی نہیں
Not found,نہیں ملا
Not permitted,اجازت نہیں
Not permitted to access this project,اس پروجیکٹ تک رسائی کی اجازت نہیں
Not permitted to access this task,اس ٹاسک تک رسائی کی اجازت نہیں
Not permitted to check for updates,Not permitted to check for updates
Not permitted to comment on this document,اس دستاویز پر تبصرہ کرنے کی اجازت نہیں
Not permitted to create clients,کلائنٹس بنانے کی اجازت نہیں
Not permitted to delete this client,اس کلائنٹ کو حذف کرنے کی اجازت نہیں
Not permitted to delete this defect,اس خرابی کو حذف کرنے کی اجازت نہیں
Not permitted to delete this note,اس نوٹ کو حذف کرنے کی اجازت نہیں
Not permitted to delete this project,اس پروجیکٹ کو حذف کرنے کی اجازت نہیں
Not permitted to delete this task,اس ٹاسک کو حذف کرنے کی اجازت نہیں
Not permitted to delete this time log,وقت کے اس ریکارڈ کو حذف کرنے کی اجازت نہیں
Not permitted to invite clients,کلائنٹس کو مدعو کرنے کی اجازت نہیں
Not permitted to modify client access,کلائنٹ کی رسائی میں ترمیم کی اجازت نہیں
Not permitted to modify this project,اس پروجیکٹ میں ترمیم کی اجازت نہیں
Not permitted to update settings,ترتیبات اپ ڈیٹ کرنے کی اجازت نہیں
Not permitted to update this client,اس کلائنٹ کو اپ ڈیٹ کرنے کی اجازت نہیں
Not permitted to view this client,اس کلائنٹ کو دیکھنے کی اجازت نہیں
not sent,نہیں بھیجا گیا
Not set,مقرر نہیں
Not specified,مخصوص نہیں
Note,نوٹ
Note (optional),نوٹ (اختیاری)
Note Content,نوٹ کا مواد
Note content is required,نوٹ کا مواد ضروری ہے
Note name is required,نوٹ کا نام ضروری ہے
Note not found,نوٹ نہیں ملا
Note Type,نوٹ کی قسم
Notes,نوٹس
Notification,اطلاع
Notification not found,اطلاع نہیں ملی
Notifications,اطلاعات
Off Track,راستے سے ہٹا ہوا
Offer,پیشکش
Offer Prepared,پیشکش تیار
Oldest First,سب سے پرانا پہلے
On Hold,معطل
On Leave,چھٹی پر
On Track,راستے پر
On-Time Rate,بروقت شرح
Only administrators can delete activities,صرف منتظمین سرگرمیاں حذف کر سکتے ہیں
Only the comment author or administrators can delete comments,صرف تبصرے کا مصنف یا منتظمین تبصرے حذف کر سکتے ہیں
Only you and admins,صرف آپ اور منتظمین
Open,کھلا
Open in Desk,ڈیسک میں کھولیں
Open Task Log,ٹاسک لاگ کھولیں
Open Tasks,کھلے ٹاسکس
Optional,اختیاری
optional,اختیاری
Or email us directly at,یا ہمیں براہ راست ای میل کریں
Orga Project {0} from Frappe Projects,Frappe پروجیکٹس سے Orga پروجیکٹ {0}
Orga Task {0} from Frappe,Frappe سے Orga ٹاسک {0}
Organizer,منتظم
Other,دیگر
Over Budget,بجٹ سے زیادہ
Overall Progress,مجموعی پیشرفت
Overall Utilization,مجموعی استعمال
Overallocated,ضرورت سے زیادہ مختص
Overdue,تاخیر شدہ
overdue,تاخیر شدہ
Overdue Tasks,تاخیر شدہ ٹاسکس
Overview,جائزہ
Owner,مالک
Page Not Found,صفحہ نہیں ملا
Parent,والدین
Parent comment must belong to the same document,والدین تبصرہ اسی دستاویز سے تعلق رکھنا ضروری ہے
Parent comment not found,والدین تبصرہ نہیں ملا
Parent project not synced to Frappe yet,والدین پروجیکٹ ابھی تک Frappe سے ہم آہنگ نہیں ہوا
Parent project sync not enabled,والدین پروجیکٹ کی ہم آہنگی فعال نہیں
Partner,شراکت دار
Pending,زیر التواء
per page,فی صفحہ
Perform initial assessment and background check,ابتدائی جائزہ اور پس منظر کی جانچ کریں
Permanently remove this event,اس تقریب کو مستقل طور پر ہٹائیں
Permanently remove this task,اس ٹاسک کو مستقل طور پر ہٹائیں
Phone,فون
Pin,پن
Pin Activity,سرگرمی پن کریں
Pin to top,اوپر پن کریں
Pinned,پن شدہ
Planned budget for this task,اس ٹاسک کا منصوبہ بند بجٹ
Planning,منصوبہ بندی
Please describe your question or issue in detail...,براہ کرم اپنا سوال یا مسئلہ تفصیل سے بیان کریں...
Please login to access Orga,Orga تک رسائی کے لیے براہ کرم لاگ ان کریں
Please login to access the client portal,کلائنٹ پورٹل تک رسائی کے لیے براہ کرم لاگ ان کریں
Please respond to this invitation in Orga,براہ کرم Orga میں اس دعوت نامے کا جواب دیں
Please select an image file,براہ کرم تصویر فائل منتخب کریں
Please try again,براہ کرم دوبارہ کوشش کریں
Please type,براہ کرم ٹائپ کریں
Portal,پورٹل
Portal access revoked for {0},{0} کے لیے پورٹل تک رسائی منسوخ ہو گئی
Portal user created successfully. Welcome email {0},پورٹل صارف کامیابی سے بنایا گیا۔ خوش آمدید ای میل {0}
Post,شائع کریں
Powered by,تقویت یافتہ
Powered by Tonic,Tonic کی تقویت سے
Predecessors (Blocked By),سابقہ ٹاسکس (بلاک شدہ بذریعہ)
Preferences,ترجیحات
Preferences saved successfully,ترجیحات کامیابی سے محفوظ ہو گئیں
"Prefix for auto-generated project codes (e.g., ORG-2026-0001)",خودکار پروجیکٹ کوڈز کے لیے سابقہ (مثلاً ORG-2026-0001)
Prepare and document offer terms,پیشکش کی شرائط تیار اور دستاویز کریں
Press,دبائیں
Preview,پیش منظر
Preview cascade before applying,لاگو کرنے سے پہلے آبشار کا پیش منظر دیکھیں
Previous,پچھلا
Priority,ترجیح
Priority assigned to new tasks,نئے ٹاسکس کو تفویض شدہ ترجیح
Priority updated,ترجیح اپ ڈیٹ ہو گئی
Proficiency,مہارت کی سطح
Profile,پروفائل
Progress,پیشرفت
Progress (High-Low),پیشرفت (زیادہ-کم)
Progress (Low-High),پیشرفت (کم-زیادہ)
Progress Overview,پیشرفت کا جائزہ
Progress updated,پیشرفت اپ ڈیٹ ہو گئی
Project,پروجیکٹ
Project budget has been saved.,پروجیکٹ کا بجٹ محفوظ ہو گیا۔
Project code (e.g. ORG-2026-0001),پروجیکٹ کوڈ (مثلاً ORG-2026-0001)
Project Code Prefix,پروجیکٹ کوڈ سابقہ
Project created,پروجیکٹ بنایا گیا
Project deleted,پروجیکٹ حذف ہو گیا
Project description has been saved.,پروجیکٹ کی تفصیل محفوظ ہو گئی۔
Project Details,پروجیکٹ کی تفصیلات
Project end date has been saved.,پروجیکٹ کی اختتامی تاریخ محفوظ ہو گئی۔
Project Files,پروجیکٹ فائلیں
Project has no linked client,پروجیکٹ کا کوئی منسلک کلائنٹ نہیں
Project Health,پروجیکٹ کی صحت
Project Info,پروجیکٹ کی معلومات
Project is required,پروجیکٹ ضروری ہے
Project is required for project context,پروجیکٹ سیاق و سباق کے لیے پروجیکٹ ضروری ہے
Project is required when tracking context is 'project',جب ٹریکنگ سیاق و سباق 'پروجیکٹ' ہو تو پروجیکٹ ضروری ہے
Project Manager,پروجیکٹ مینیجر
Project Name,پروجیکٹ کا نام
Project name and template name are required,پروجیکٹ کا نام اور ٹیمپلیٹ کا نام ضروری ہیں
Project name is required,پروجیکٹ کا نام ضروری ہے
Project not found,پروجیکٹ نہیں ملا
Project not found or you do not have access,پروجیکٹ نہیں ملا یا آپ کو رسائی نہیں ہے
Project settings,پروجیکٹ کی ترتیبات
Project start date has been saved.,پروجیکٹ کی آغاز تاریخ محفوظ ہو گئی۔
Project title has been saved.,پروجیکٹ کا عنوان محفوظ ہو گیا۔
Project Type,پروجیکٹ کی قسم
Project updated,پروجیکٹ اپ ڈیٹ ہو گیا
Project {0} linked to client {1},پروجیکٹ {0} کلائنٹ {1} سے منسلک ہو گیا
Project {0} not found,پروجیکٹ {0} نہیں ملا
Project {0} to Frappe Projects,پروجیکٹ {0} Frappe پروجیکٹس میں
Project:,پروجیکٹ:
projects,پروجیکٹس
Projects,پروجیکٹس
Projects created:,بنائے گئے پروجیکٹس:
Projects Overview,پروجیکٹس کا جائزہ
Projects skipped:,چھوڑے گئے پروجیکٹس:
Projects updated:,اپ ڈیٹ شدہ پروجیکٹس:
Promote failed,ترقی ناکام
Promote to task,ٹاسک میں ترقی دیں
Promoted to task,ٹاسک میں ترقی دی گئی
Propose,تجویز دیں
Propose New Time,نیا وقت تجویز کریں
Propose Time,وقت تجویز کریں
Proposed End,مجوزہ اختتام
Proposed Start,مجوزہ آغاز
Public,عوامی
Quick Action,فوری عمل
Quick Actions,فوری اعمال
Quick Stats,فوری اعداد و شمار
Rates,شرحیں
Receive notifications via email,ای میل کے ذریعے اطلاعات حاصل کریں
Receive notifications within the application,ایپلیکیشن کے اندر اطلاعات حاصل کریں
Recent Activity,حالیہ سرگرمی
Recipient {0} is not a valid user,وصول کنندہ {0} درست صارف نہیں ہے
Reference,حوالہ
Refresh,تازہ کریں
Related,متعلقہ
Related Company (optional),متعلقہ کمپنی (اختیاری)
Related Documents,متعلقہ دستاویزات
Related Project,متعلقہ پروجیکٹ
Remaining,باقی
Reminder,یاد دہانی
Reminder Lead Time,یاد دہانی کا پیشگی وقت
Reminder: {0} - {1} at {2},یاد دہانی: {0} - {1} بوقت {2}
Remove,ہٹائیں
Remove dependency,انحصار ہٹائیں
Remove dependency on,انحصار ہٹائیں
Remove from group,گروپ سے ہٹائیں
Remove group dependency,گروپ انحصار ہٹائیں
Remove skill,مہارت ہٹائیں
Reopen,دوبارہ کھولیں
Reopen thread,مباحثہ دوبارہ کھولیں
reopened,دوبارہ کھولا گیا
replies,جوابات
Reply,جواب
reply,جواب
Replying to,جواب دے رہے ہیں
Replying to comment,تبصرے کا جواب دے رہے ہیں
Report Defect,خرابی رپورٹ کریں
Reported Date,رپورٹ کی تاریخ
Reports,رپورٹس
Reports To,رپورٹ کرتا ہے
Request Submitted!,درخواست جمع ہو گئی!
Required,ضروری
required,ضروری
Research,تحقیق
Reset to Defaults,طے شدہ اقدار پر واپس
Resolve,حل کریں
Resolve thread,مباحثہ حل کریں
Resolved,حل شدہ
Resolved date cannot be before reported date,حل کی تاریخ رپورٹ کی تاریخ سے پہلے نہیں ہو سکتی
Resource,وسیلہ
Resource and skill name are required,وسیلہ اور مہارت کا نام ضروری ہیں
Resource is already an attendee,وسیلہ پہلے سے شرکاء میں شامل ہے
Resource name is required,وسیلے کا نام ضروری ہے
Resource not found,وسیلہ نہیں ملا
Resource synced from employee {0},ملازم {0} سے وسیلہ ہم آہنگ ہو گیا
Resource {0} is already assigned to this task ({1}),وسیلہ {0} پہلے سے اس ٹاسک ({1}) کو تفویض شدہ ہے
Resource {0} not found,وسیلہ {0} نہیں ملا
Resources,وسائل
Retry,دوبارہ کوشش
Review,جائزہ
Review all relevant documents and contracts,تمام متعلقہ دستاویزات اور معاہدوں کا جائزہ لیں
Reviews,جائزے
Risk Assessment,خطرے کا جائزہ
Rollback,واپس لے جائیں
